,Unnamed: 0,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,pop_size,pop_infected,location,interventions,n_days,pop_type,use_waning
892,22,102.0,135.0,164.0,175.0,177.0,177.0,0.0,63.0,93.0,106.0,110.0,110.0,0.0,1.0,3.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39958.0,49948.0,49948.0,49948.0,49948.0,49948.0,14,49948.50214681416,102.71998584917912,France,moderna,35,hybrid,True
1453,13,94.0,202.0,364.0,551.0,700.0,789.0,0.0,66.0,155.0,258.0,365.0,439.0,0.0,1.0,10.0,23.0,31.0,38.0,0.0,0.0,4.0,9.0,11.0,13.0,0.0,0.0,0.0,1.0,3.0,5.0,40664.0,50903.0,50904.0,50904.0,50904.0,50904.0,14,50904.87934731831,94.66760154710592,France,az,35,hybrid,True
1172,2,96.0,153.0,265.0,419.0,565.0,670.0,0.0,69.0,129.0,203.0,304.0,389.0,0.0,3.0,9.0,15.0,21.0,32.0,0.0,1.0,3.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,2.0,4.0,50210.0,50210.0,50210.0,50210.0,50210.0,50210.0,14,50210.16071623414,96.10477445076984,Japan,az,35,hybrid,True
1201,1,100.0,133.0,156.0,161.0,162.0,164.0,0.0,67.0,101.0,107.0,112.0,112.0,0.0,0.0,5.0,7.0,9.0,10.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,40469.0,50726.0,50726.0,50726.0,50726.0,50726.0,14,50726.59077744226,100.58683593803556,France,moderna,35,hybrid,True
497,17,100.0,145.0,179.0,189.0,192.0,193.0,0.0,68.0,108.0,125.0,128.0,131.0,0.0,2.0,7.0,10.0,11.0,11.0,0.0,0.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,49904.0,49904.0,49904.0,49904.0,49904.0,49904.0,14,49904.16105332114,100.79498831914596,Japan,moderna,35,hybrid,True
172,22,96.0,205.0,387.0,572.0,709.0,786.0,0.0,66.0,174.0,297.0,410.0,495.0,0.0,2.0,12.0,30.0,41.0,60.0,0.0,1.0,3.0,9.0,15.0,22.0,0.0,0.0,1.0,1.0,6.0,8.0,49518.0,49518.0,49518.0,49518.0,49518.0,49518.0,14,49518.679714966514,96.72779348304503,Japan,az,35,hybrid,True
1199,29,96.0,182.0,298.0,420.0,530.0,587.0,0.0,66.0,131.0,207.0,291.0,343.0,0.0,0.0,5.0,11.0,14.0,23.0,0.0,0.0,3.0,6.0,7.0,11.0,0.0,0.0,0.0,1.0,3.0,4.0,50210.0,50210.0,50210.0,50210.0,50210.0,50210.0,14,50210.16071623414,96.10477445076984,Japan,az,35,hybrid,True
185,5,88.0,120.0,142.0,148.0,154.0,156.0,0.0,54.0,85.0,91.0,92.0,93.0,0.0,1.0,3.0,4.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,52144.0,52144.0,52144.0,52144.0,52144.0,52144.0,14,52144.95033726947,88.71070835884908,UK,pfizer,35,hybrid,True
1254,24,99.0,225.0,590.0,1386.0,3188.0,6745.0,0.0,64.0,203.0,532.0,1211.0,2694.0,0.0,1.0,8.0,29.0,52.0,145.0,0.0,0.0,0.0,8.0,15.0,41.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14,51234.41111932517,99.79926650480289,Japan,none,35,hybrid,True
78,18,95.0,126.0,166.0,188.0,196.0,198.0,0.0,68.0,97.0,119.0,127.0,130.0,0.0,0.0,9.0,11.0,13.0,13.0,0.0,0.0,2.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,49107.0,49107.0,49107.0,49107.0,49107.0,49107.0,14,49107.12097131943,95.66269966418884,UK,pfizer,35,hybrid,True
1076,26,104.0,177.0,230.0,256.0,266.0,268.0,0.0,61.0,113.0,140.0,151.0,156.0,0.0,2.0,3.0,7.0,9.0,9.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,24126.0,48058.0,48249.0,48251.0,48251.0,48251.0,14,48251.89212375311,104.0916249549614,China,moderna,35,hybrid,True
1474,4,104.0,132.0,147.0,160.0,168.0,169.0,0.0,64.0,94.0,101.0,111.0,117.0,0.0,0.0,6.0,10.0,13.0,15.0,0.0,0.0,1.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,50188.0,50188.0,50188.0,50188.0,50188.0,50188.0,14,50188.82580515166,104.88307073450729,Japan,moderna,35,hybrid,True
1293,3,104.0,233.0,574.0,1238.0,2715.0,5436.0,0.0,65.0,208.0,499.0,1099.0,2275.0,0.0,2.0,15.0,32.0,73.0,142.0,0.0,0.0,4.0,10.0,20.0,50.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49755.53491663295,104.91218343602756,Japan,none,35,hybrid,True
564,24,106.0,140.0,173.0,189.0,198.0,202.0,0.0,62.0,98.0,117.0,122.0,127.0,0.0,2.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40703.0,50992.0,50992.0,50992.0,50992.0,50992.0,14,50992.83219826634,106.7656023274978,France,moderna,35,hybrid,True
358,28,95.0,131.0,161.0,169.0,173.0,174.0,0.0,62.0,85.0,101.0,104.0,107.0,0.0,2.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48570.0,48570.0,48570.0,48570.0,48570.0,48570.0,14,48570.25146506496,95.2205948554948,UK,pfizer,35,hybrid,True
139,19,98.0,262.0,729.0,1837.0,4241.0,9232.0,0.0,57.0,219.0,612.0,1538.0,3491.0,0.0,1.0,10.0,19.0,54.0,146.0,0.0,0.0,2.0,5.0,11.0,28.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14,48877.15583154997,98.24847085902476,China,none,35,hybrid,True
860,20,91.0,137.0,180.0,200.0,206.0,208.0,0.0,69.0,110.0,127.0,137.0,139.0,0.0,2.0,7.0,9.0,9.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25066.0,49926.0,50127.0,50128.0,50128.0,50128.0,14,50128.509455645,91.6238101923775,China,moderna,35,hybrid,True
1368,18,99.0,198.0,356.0,513.0,629.0,721.0,0.0,65.0,155.0,254.0,363.0,429.0,0.0,1.0,5.0,16.0,23.0,30.0,0.0,0.0,2.0,5.0,8.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,38816.0,48442.0,48442.0,48442.0,48442.0,48442.0,14,48442.10004608631,99.95485323006272,France,az,35,hybrid,True
518,8,92.0,123.0,155.0,169.0,171.0,171.0,0.0,62.0,94.0,110.0,116.0,117.0,0.0,0.0,8.0,9.0,12.0,14.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,49379.0,49379.0,49379.0,49379.0,49379.0,49379.0,14,49379.55715033923,92.98151663291794,Japan,pfizer,35,hybrid,True
747,27,88.0,123.0,169.0,184.0,190.0,190.0,0.0,46.0,84.0,99.0,105.0,108.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25640.0,50894.0,51088.0,51088.0,51088.0,51088.0,14,51088.166094093074,88.94027363346837,China,pfizer,35,hybrid,True
888,18,102.0,154.0,197.0,218.0,222.0,223.0,0.0,57.0,105.0,127.0,138.0,140.0,0.0,0.0,2.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39995.0,49948.0,49948.0,49948.0,49948.0,49948.0,14,49948.50214681416,102.71998584917912,France,moderna,35,hybrid,True
593,23,102.0,143.0,183.0,201.0,214.0,219.0,0.0,65.0,105.0,118.0,126.0,133.0,0.0,1.0,4.0,5.0,9.0,10.0,0.0,0.0,1.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,48298.0,48298.0,48298.0,48298.0,48298.0,48298.0,14,48298.11445016439,102.55462969194696,UK,moderna,35,hybrid,True
237,27,99.0,125.0,149.0,155.0,157.0,157.0,0.0,56.0,85.0,98.0,101.0,102.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,49309.0,49309.0,49309.0,49309.0,49309.0,49309.0,14,49309.362333392106,99.5424935567896,UK,moderna,35,hybrid,True
1289,29,105.0,133.0,159.0,167.0,170.0,170.0,0.0,63.0,91.0,102.0,106.0,106.0,0.0,0.0,6.0,6.0,6.0,8.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,50398.0,50398.0,50398.0,50398.0,50398.0,50398.0,14,50398.41309243068,105.97783563947138,Japan,pfizer,35,hybrid,True
1346,26,105.0,226.0,407.0,626.0,787.0,880.0,0.0,62.0,179.0,305.0,437.0,522.0,0.0,0.0,7.0,20.0,28.0,35.0,0.0,0.0,2.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,39976.0,50100.0,50100.0,50100.0,50100.0,50100.0,14,50100.278086344006,105.0807349103839,France,az,35,hybrid,True
45,15,99.0,139.0,185.0,195.0,203.0,204.0,0.0,66.0,102.0,122.0,126.0,129.0,0.0,1.0,7.0,14.0,14.0,14.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,49985.0,49985.0,49985.0,49985.0,49985.0,49985.0,14,49985.91324401598,99.46531903528498,Japan,pfizer,35,hybrid,True
1350,0,99.0,182.0,287.0,412.0,489.0,552.0,0.0,61.0,128.0,199.0,276.0,319.0,0.0,0.0,8.0,15.0,24.0,29.0,0.0,0.0,2.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,38748.0,48442.0,48442.0,48442.0,48442.0,48442.0,14,48442.10004608631,99.95485323006272,France,az,35,hybrid,True
160,10,96.0,155.0,267.0,394.0,507.0,575.0,0.0,56.0,111.0,179.0,253.0,325.0,0.0,1.0,8.0,11.0,20.0,32.0,0.0,0.0,2.0,4.0,7.0,11.0,0.0,0.0,0.0,1.0,2.0,3.0,49518.0,49518.0,49518.0,49518.0,49518.0,49518.0,14,49518.679714966514,96.72779348304503,Japan,az,35,hybrid,True
490,10,100.0,140.0,181.0,198.0,203.0,204.0,0.0,63.0,100.0,126.0,133.0,135.0,0.0,1.0,4.0,8.0,10.0,11.0,0.0,0.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,49904.0,49904.0,49904.0,49904.0,49904.0,49904.0,14,49904.16105332114,100.79498831914596,Japan,moderna,35,hybrid,True
1236,6,99.0,219.0,520.0,1163.0,2637.0,5672.0,0.0,65.0,186.0,442.0,1021.0,2301.0,0.0,1.0,12.0,25.0,58.0,146.0,0.0,0.0,5.0,9.0,18.0,43.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14,51234.41111932517,99.79926650480289,Japan,none,35,hybrid,True
489,9,100.0,134.0,161.0,174.0,176.0,176.0,0.0,73.0,107.0,122.0,130.0,131.0,0.0,1.0,7.0,8.0,9.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,49904.0,49904.0,49904.0,49904.0,49904.0,49904.0,14,49904.16105332114,100.79498831914596,Japan,moderna,35,hybrid,True
1126,16,106.0,145.0,168.0,181.0,183.0,183.0,0.0,72.0,102.0,111.0,113.0,115.0,0.0,0.0,5.0,7.0,8.0,8.0,0.0,0.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,14,49999.85282301632,106.11698794366778,UK,moderna,35,hybrid,True
421,1,104.0,197.0,351.0,528.0,649.0,747.0,0.0,66.0,164.0,266.0,375.0,457.0,0.0,2.0,5.0,13.0,21.0,30.0,0.0,1.0,1.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,50118.0,50118.0,50118.0,50118.0,50118.0,50118.0,14,50118.11080239527,104.58361811850742,Japan,az,35,hybrid,True
158,8,96.0,177.0,296.0,448.0,554.0,626.0,0.0,61.0,140.0,224.0,309.0,369.0,0.0,2.0,4.0,16.0,24.0,36.0,0.0,0.0,2.0,6.0,10.0,16.0,0.0,0.0,0.0,1.0,4.0,6.0,49518.0,49518.0,49518.0,49518.0,49518.0,49518.0,14,49518.679714966514,96.72779348304503,Japan,az,35,hybrid,True
926,26,107.0,147.0,193.0,206.0,209.0,209.0,0.0,65.0,106.0,124.0,131.0,132.0,0.0,1.0,9.0,12.0,14.0,15.0,0.0,0.0,3.0,4.0,6.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,51090.0,51090.0,51090.0,51090.0,51090.0,51090.0,14,51090.54380397731,107.31230456401526,Japan,pfizer,35,hybrid,True
555,15,106.0,142.0,163.0,169.0,170.0,170.0,0.0,58.0,85.0,94.0,98.0,99.0,0.0,0.0,6.0,9.0,9.0,9.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,40875.0,50992.0,50992.0,50992.0,50992.0,50992.0,14,50992.83219826634,106.7656023274978,France,moderna,35,hybrid,True
753,3,98.0,119.0,142.0,148.0,150.0,150.0,0.0,60.0,85.0,93.0,96.0,97.0,0.0,0.0,5.0,7.0,9.0,10.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,39513.0,49640.0,49640.0,49640.0,49640.0,49640.0,14,49640.443087842286,98.3422736662664,France,pfizer,35,hybrid,True
1007,17,95.0,172.0,315.0,494.0,637.0,709.0,0.0,55.0,133.0,219.0,335.0,423.0,0.0,2.0,8.0,18.0,30.0,44.0,0.0,2.0,3.0,8.0,14.0,21.0,0.0,0.0,0.0,2.0,4.0,7.0,48433.0,48433.0,48433.0,48433.0,48433.0,48433.0,14,48433.62597969629,95.206665792963,Japan,az,35,hybrid,True
1016,26,95.0,176.0,299.0,404.0,478.0,529.0,0.0,61.0,146.0,222.0,281.0,334.0,0.0,3.0,11.0,19.0,25.0,30.0,0.0,0.0,3.0,6.0,8.0,11.0,0.0,0.0,0.0,0.0,1.0,3.0,48433.0,48433.0,48433.0,48433.0,48433.0,48433.0,14,48433.62597969629,95.206665792963,Japan,az,35,hybrid,True
1215,15,100.0,121.0,152.0,159.0,163.0,163.0,0.0,59.0,82.0,93.0,95.0,97.0,0.0,1.0,5.0,6.0,8.0,8.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,40674.0,50726.0,50726.0,50726.0,50726.0,50726.0,14,50726.59077744226,100.58683593803556,France,moderna,35,hybrid,True
1060,10,104.0,154.0,207.0,226.0,232.0,232.0,0.0,69.0,103.0,131.0,142.0,146.0,0.0,1.0,6.0,11.0,14.0,15.0,0.0,0.0,2.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,24075.0,48055.0,48251.0,48251.0,48251.0,48251.0,14,48251.89212375311,104.0916249549614,China,moderna,35,hybrid,True
84,24,95.0,151.0,204.0,225.0,225.0,226.0,0.0,70.0,112.0,147.0,153.0,154.0,0.0,1.0,6.0,10.0,13.0,13.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,49107.0,49107.0,49107.0,49107.0,49107.0,49107.0,14,49107.12097131943,95.66269966418884,UK,pfizer,35,hybrid,True
1415,5,94.0,127.0,147.0,155.0,155.0,155.0,0.0,57.0,76.0,88.0,90.0,90.0,0.0,1.0,5.0,6.0,6.0,6.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,40603.0,50763.0,50763.0,50763.0,50763.0,50763.0,14,50763.89172781857,94.32470499607496,France,pfizer,35,hybrid,True
1061,11,104.0,164.0,213.0,237.0,246.0,248.0,0.0,67.0,105.0,123.0,133.0,134.0,0.0,1.0,4.0,7.0,9.0,9.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,24206.0,48087.0,48249.0,48251.0,48251.0,48251.0,14,48251.89212375311,104.0916249549614,China,moderna,35,hybrid,True
197,17,88.0,125.0,161.0,174.0,176.0,176.0,0.0,53.0,77.0,87.0,92.0,92.0,0.0,0.0,4.0,6.0,6.0,6.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,52144.0,52144.0,52144.0,52144.0,52144.0,52144.0,14,52144.95033726947,88.71070835884908,UK,pfizer,35,hybrid,True
425,5,104.0,175.0,262.0,367.0,448.0,495.0,0.0,65.0,128.0,191.0,253.0,297.0,0.0,0.0,7.0,15.0,21.0,25.0,0.0,0.0,2.0,4.0,8.0,9.0,0.0,0.0,0.0,1.0,2.0,3.0,50118.0,50118.0,50118.0,50118.0,50118.0,50118.0,14,50118.11080239527,104.58361811850742,Japan,az,35,hybrid,True
612,12,101.0,251.0,592.0,1258.0,2552.0,5095.0,0.0,73.0,218.0,500.0,1047.0,2117.0,0.0,2.0,13.0,25.0,52.0,101.0,0.0,0.0,1.0,5.0,12.0,23.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49997.9067815852,101.0044121822941,France,none,35,hybrid,True
1262,2,105.0,139.0,184.0,207.0,213.0,213.0,0.0,67.0,109.0,131.0,140.0,140.0,0.0,1.0,10.0,13.0,18.0,19.0,0.0,0.0,3.0,4.0,5.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,50398.0,50398.0,50398.0,50398.0,50398.0,50398.0,14,50398.41309243068,105.97783563947138,Japan,pfizer,35,hybrid,True
166,16,96.0,187.0,366.0,584.0,754.0,851.0,0.0,61.0,146.0,282.0,405.0,497.0,0.0,0.0,8.0,20.0,29.0,35.0,0.0,0.0,2.0,5.0,8.0,13.0,0.0,0.0,0.0,0.0,1.0,5.0,49518.0,49518.0,49518.0,49518.0,49518.0,49518.0,14,49518.679714966514,96.72779348304503,Japan,az,35,hybrid,True
1054,4,104.0,154.0,218.0,246.0,269.0,280.0,0.0,62.0,110.0,136.0,147.0,157.0,0.0,0.0,3.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24146.0,48060.0,48251.0,48251.0,48251.0,48251.0,14,48251.89212375311,104.0916249549614,China,moderna,35,hybrid,True
478,28,90.0,159.0,284.0,433.0,571.0,659.0,0.0,57.0,118.0,231.0,320.0,401.0,0.0,0.0,5.0,13.0,20.0,28.0,0.0,0.0,3.0,7.0,12.0,13.0,0.0,0.0,0.0,1.0,3.0,5.0,39701.0,49719.0,49719.0,49719.0,49719.0,49719.0,14,49719.446407232535,90.6910120650291,France,az,35,hybrid,True
1485,15,104.0,148.0,190.0,203.0,208.0,210.0,0.0,67.0,112.0,135.0,143.0,145.0,0.0,3.0,11.0,18.0,19.0,20.0,0.0,1.0,5.0,10.0,11.0,11.0,0.0,0.0,0.0,2.0,6.0,6.0,50188.0,50188.0,50188.0,50188.0,50188.0,50188.0,14,50188.82580515166,104.88307073450729,Japan,moderna,35,hybrid,True
1337,17,105.0,203.0,410.0,604.0,743.0,836.0,0.0,59.0,163.0,296.0,412.0,485.0,0.0,3.0,7.0,12.0,22.0,30.0,0.0,0.0,3.0,5.0,8.0,10.0,0.0,0.0,0.0,1.0,3.0,3.0,40177.0,50100.0,50100.0,50100.0,50100.0,50100.0,14,50100.278086344006,105.0807349103839,France,az,35,hybrid,True
786,6,99.0,137.0,183.0,198.0,206.0,208.0,0.0,66.0,102.0,123.0,132.0,134.0,0.0,1.0,7.0,11.0,13.0,13.0,0.0,1.0,4.0,5.0,8.0,8.0,0.0,0.0,0.0,1.0,3.0,4.0,49243.0,49243.0,49243.0,49243.0,49243.0,49243.0,14,49243.71139577163,99.74778186867265,Japan,moderna,35,hybrid,True
962,2,97.0,193.0,399.0,640.0,854.0,1024.0,0.0,64.0,151.0,294.0,437.0,554.0,0.0,0.0,5.0,8.0,18.0,28.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25135.0,50003.0,50211.0,50211.0,50211.0,50211.0,14,50211.60882661644,97.27296188254326,China,az,35,hybrid,True
531,21,92.0,120.0,155.0,167.0,173.0,173.0,0.0,48.0,81.0,99.0,109.0,112.0,0.0,1.0,5.0,9.0,10.0,11.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,49379.0,49379.0,49379.0,49379.0,49379.0,49379.0,14,49379.55715033923,92.98151663291794,Japan,pfizer,35,hybrid,True
1486,16,104.0,141.0,179.0,192.0,196.0,196.0,0.0,66.0,102.0,121.0,124.0,128.0,0.0,0.0,6.0,11.0,12.0,12.0,0.0,0.0,1.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,50188.0,50188.0,50188.0,50188.0,50188.0,50188.0,14,50188.82580515166,104.88307073450729,Japan,moderna,35,hybrid,True
848,8,91.0,115.0,146.0,161.0,171.0,173.0,0.0,52.0,73.0,83.0,90.0,93.0,0.0,0.0,2.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25197.0,49925.0,50127.0,50128.0,50128.0,50128.0,14,50128.509455645,91.6238101923775,China,moderna,35,hybrid,True
929,29,107.0,158.0,197.0,213.0,216.0,216.0,0.0,65.0,106.0,124.0,131.0,131.0,0.0,0.0,11.0,16.0,17.0,18.0,0.0,0.0,5.0,7.0,8.0,8.0,0.0,0.0,0.0,1.0,5.0,5.0,51090.0,51090.0,51090.0,51090.0,51090.0,51090.0,14,51090.54380397731,107.31230456401526,Japan,pfizer,35,hybrid,True
805,25,99.0,134.0,168.0,181.0,192.0,197.0,0.0,64.0,88.0,105.0,111.0,116.0,0.0,1.0,6.0,8.0,8.0,8.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,49243.0,49243.0,49243.0,49243.0,49243.0,49243.0,14,49243.71139577163,99.74778186867265,Japan,moderna,35,hybrid,True
600,0,101.0,201.0,539.0,1204.0,2514.0,5196.0,0.0,51.0,168.0,422.0,984.0,2095.0,0.0,1.0,7.0,18.0,44.0,88.0,0.0,0.0,2.0,4.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49997.9067815852,101.0044121822941,France,none,35,hybrid,True
968,8,97.0,184.0,333.0,553.0,738.0,915.0,0.0,53.0,133.0,235.0,356.0,480.0,0.0,1.0,8.0,19.0,26.0,36.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,25230.0,50026.0,50210.0,50211.0,50211.0,50211.0,14,50211.60882661644,97.27296188254326,China,az,35,hybrid,True
1298,8,104.0,235.0,583.0,1322.0,2659.0,5323.0,0.0,66.0,187.0,507.0,1106.0,2199.0,0.0,1.0,9.0,25.0,60.0,129.0,0.0,0.0,3.0,6.0,21.0,43.0,0.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49755.53491663295,104.91218343602756,Japan,none,35,hybrid,True
936,6,96.0,206.0,391.0,589.0,756.0,880.0,0.0,74.0,173.0,295.0,412.0,492.0,0.0,1.0,8.0,20.0,26.0,37.0,0.0,0.0,3.0,8.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,40283.0,50442.0,50442.0,50442.0,50442.0,50442.0,14,50442.4308296262,96.99902118460956,France,az,35,hybrid,True
640,10,99.0,177.0,355.0,541.0,694.0,797.0,0.0,59.0,141.0,254.0,362.0,461.0,0.0,2.0,7.0,18.0,29.0,38.0,0.0,0.0,4.0,6.0,11.0,15.0,0.0,0.0,0.0,1.0,1.0,2.0,49566.0,49566.0,49566.0,49566.0,49566.0,49566.0,14,49566.72186387225,99.61678192455048,Japan,az,35,hybrid,True
857,17,91.0,131.0,148.0,154.0,158.0,159.0,0.0,65.0,94.0,97.0,100.0,102.0,0.0,0.0,4.0,5.0,6.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,25143.0,49935.0,50125.0,50128.0,50128.0,50128.0,14,50128.509455645,91.6238101923775,China,moderna,35,hybrid,True
1152,12,97.0,120.0,150.0,155.0,157.0,157.0,0.0,62.0,88.0,97.0,101.0,102.0,0.0,1.0,9.0,9.0,10.0,10.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,50136.0,50136.0,50136.0,50136.0,50136.0,50136.0,14,50136.38244329362,97.54370444253274,Japan,pfizer,35,hybrid,True
173,23,96.0,171.0,335.0,492.0,614.0,705.0,0.0,59.0,143.0,236.0,335.0,405.0,0.0,1.0,3.0,19.0,32.0,37.0,0.0,0.0,1.0,6.0,11.0,15.0,0.0,0.0,0.0,0.0,3.0,4.0,49518.0,49518.0,49518.0,49518.0,49518.0,49518.0,14,49518.679714966514,96.72779348304503,Japan,az,35,hybrid,True
1287,27,105.0,153.0,188.0,203.0,203.0,204.0,0.0,60.0,109.0,126.0,130.0,131.0,0.0,0.0,6.0,8.0,9.0,10.0,0.0,0.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,50398.0,50398.0,50398.0,50398.0,50398.0,50398.0,14,50398.41309243068,105.97783563947138,Japan,pfizer,35,hybrid,True
1385,5,101.0,215.0,461.0,956.0,2000.0,4238.0,0.0,59.0,154.0,360.0,789.0,1655.0,0.0,2.0,7.0,18.0,39.0,73.0,0.0,0.0,2.0,3.0,7.0,16.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49639.41530953354,101.68813883953788,UK,none,35,hybrid,True
1364,14,99.0,170.0,306.0,418.0,525.0,586.0,0.0,60.0,140.0,211.0,282.0,344.0,0.0,1.0,8.0,15.0,21.0,27.0,0.0,1.0,2.0,6.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,38844.0,48442.0,48442.0,48442.0,48442.0,48442.0,14,48442.10004608631,99.95485323006272,France,az,35,hybrid,True
960,0,97.0,263.0,512.0,857.0,1166.0,1437.0,0.0,70.0,188.0,364.0,568.0,770.0,0.0,1.0,6.0,17.0,33.0,48.0,0.0,1.0,2.0,4.0,6.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,25046.0,50031.0,50210.0,50211.0,50211.0,50211.0,14,50211.60882661644,97.27296188254326,China,az,35,hybrid,True
