,Unnamed: 0,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,pop_size,pop_infected,location,interventions,n_days,pop_type,use_waning
1351,1,99.0,194.0,343.0,452.0,556.0,647.0,0.0,52.0,143.0,223.0,295.0,353.0,0.0,0.0,9.0,16.0,25.0,31.0,0.0,0.0,1.0,6.0,9.0,12.0,0.0,0.0,0.0,0.0,2.0,3.0,38646.0,48442.0,48442.0,48442.0,48442.0,48442.0,14,48442.10004608631,99.95485323006272,France,az,35,hybrid,True
577,7,102.0,139.0,185.0,197.0,203.0,204.0,0.0,59.0,93.0,115.0,122.0,124.0,0.0,0.0,5.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48298.0,48298.0,48298.0,48298.0,48298.0,48298.0,14,48298.11445016439,102.55462969194696,UK,moderna,35,hybrid,True
700,10,99.0,121.0,141.0,152.0,158.0,160.0,0.0,72.0,90.0,100.0,105.0,107.0,0.0,2.0,8.0,10.0,10.0,12.0,0.0,0.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,38678.0,48411.0,48411.0,48411.0,48411.0,48411.0,14,48411.57521259557,99.12324426118992,France,moderna,35,hybrid,True
292,22,106.0,264.0,747.0,1980.0,4687.0,9960.0,0.0,63.0,237.0,671.0,1682.0,3866.0,0.0,0.0,10.0,25.0,55.0,150.0,0.0,0.0,1.0,3.0,11.0,29.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49803.032288455855,106.88648265566805,China,none,35,hybrid,True
939,9,96.0,181.0,324.0,471.0,605.0,721.0,0.0,66.0,131.0,212.0,304.0,380.0,0.0,2.0,9.0,12.0,19.0,25.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,1.0,4.0,4.0,40398.0,50442.0,50442.0,50442.0,50442.0,50442.0,14,50442.4308296262,96.99902118460956,France,az,35,hybrid,True
1395,15,101.0,255.0,771.0,1962.0,4394.0,9270.0,0.0,61.0,236.0,663.0,1655.0,3670.0,0.0,0.0,5.0,27.0,84.0,184.0,0.0,0.0,2.0,8.0,25.0,48.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49639.41530953354,101.68813883953788,UK,none,35,hybrid,True
1140,0,97.0,131.0,155.0,162.0,166.0,168.0,0.0,67.0,90.0,99.0,101.0,102.0,0.0,0.0,5.0,7.0,9.0,9.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50136.0,50136.0,50136.0,50136.0,50136.0,50136.0,14,50136.38244329362,97.54370444253274,Japan,pfizer,35,hybrid,True
1131,21,106.0,128.0,153.0,169.0,177.0,178.0,0.0,68.0,84.0,93.0,104.0,107.0,0.0,1.0,8.0,10.0,11.0,11.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,14,49999.85282301632,106.11698794366778,UK,moderna,35,hybrid,True
1290,0,104.0,278.0,752.0,1693.0,3836.0,7830.0,0.0,74.0,251.0,646.0,1500.0,3282.0,0.0,0.0,5.0,23.0,70.0,173.0,0.0,0.0,1.0,10.0,25.0,51.0,0.0,0.0,0.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49755.53491663295,104.91218343602756,Japan,none,35,hybrid,True
93,3,103.0,162.0,211.0,224.0,229.0,229.0,0.0,65.0,102.0,124.0,131.0,133.0,0.0,1.0,4.0,7.0,7.0,7.0,0.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,24995.0,49825.0,50021.0,50022.0,50022.0,50022.0,14,50022.07495389883,103.71610485739647,China,moderna,35,hybrid,True
981,21,97.0,188.0,433.0,730.0,1008.0,1218.0,0.0,59.0,165.0,304.0,488.0,633.0,0.0,0.0,2.0,5.0,16.0,26.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,25039.0,49980.0,50210.0,50211.0,50211.0,50211.0,14,50211.60882661644,97.27296188254326,China,az,35,hybrid,True
1333,13,105.0,199.0,325.0,474.0,571.0,629.0,0.0,61.0,144.0,229.0,310.0,362.0,0.0,0.0,3.0,8.0,18.0,25.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,40008.0,50100.0,50100.0,50100.0,50100.0,50100.0,14,50100.278086344006,105.0807349103839,France,az,35,hybrid,True
451,1,90.0,164.0,258.0,385.0,535.0,644.0,0.0,51.0,113.0,181.0,274.0,364.0,0.0,0.0,2.0,9.0,13.0,19.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39677.0,49719.0,49719.0,49719.0,49719.0,49719.0,14,49719.446407232535,90.6910120650291,France,az,35,hybrid,True
459,9,90.0,164.0,316.0,473.0,621.0,712.0,0.0,60.0,138.0,228.0,338.0,403.0,0.0,1.0,9.0,17.0,29.0,40.0,0.0,1.0,2.0,4.0,9.0,10.0,0.0,0.0,0.0,1.0,2.0,2.0,39807.0,49719.0,49719.0,49719.0,49719.0,49719.0,14,49719.446407232535,90.6910120650291,France,az,35,hybrid,True
1268,8,105.0,146.0,184.0,209.0,217.0,219.0,0.0,58.0,93.0,112.0,118.0,122.0,0.0,3.0,8.0,16.0,17.0,17.0,0.0,0.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,50398.0,50398.0,50398.0,50398.0,50398.0,50398.0,14,50398.41309243068,105.97783563947138,Japan,pfizer,35,hybrid,True
1373,23,99.0,199.0,314.0,453.0,575.0,678.0,0.0,68.0,153.0,242.0,314.0,389.0,0.0,1.0,10.0,20.0,22.0,34.0,0.0,0.0,3.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,38626.0,48442.0,48442.0,48442.0,48442.0,48442.0,14,48442.10004608631,99.95485323006272,France,az,35,hybrid,True
1018,28,95.0,145.0,253.0,358.0,421.0,464.0,0.0,57.0,121.0,187.0,246.0,284.0,0.0,2.0,9.0,20.0,27.0,31.0,0.0,1.0,2.0,6.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,48433.0,48433.0,48433.0,48433.0,48433.0,48433.0,14,48433.62597969629,95.206665792963,Japan,az,35,hybrid,True
1287,27,105.0,153.0,188.0,203.0,203.0,204.0,0.0,60.0,109.0,126.0,130.0,131.0,0.0,0.0,6.0,8.0,9.0,10.0,0.0,0.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,50398.0,50398.0,50398.0,50398.0,50398.0,50398.0,14,50398.41309243068,105.97783563947138,Japan,pfizer,35,hybrid,True
588,18,102.0,140.0,171.0,182.0,187.0,187.0,0.0,71.0,94.0,113.0,117.0,120.0,0.0,1.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48298.0,48298.0,48298.0,48298.0,48298.0,48298.0,14,48298.11445016439,102.55462969194696,UK,moderna,35,hybrid,True
1400,20,101.0,258.0,706.0,1816.0,4272.0,9166.0,0.0,66.0,250.0,627.0,1566.0,3599.0,0.0,1.0,7.0,21.0,54.0,161.0,0.0,0.0,2.0,5.0,13.0,43.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49639.41530953354,101.68813883953788,UK,none,35,hybrid,True
1481,11,104.0,132.0,155.0,162.0,164.0,165.0,0.0,62.0,91.0,99.0,101.0,102.0,0.0,1.0,5.0,8.0,8.0,8.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50188.0,50188.0,50188.0,50188.0,50188.0,50188.0,14,50188.82580515166,104.88307073450729,Japan,moderna,35,hybrid,True
757,7,98.0,133.0,170.0,178.0,179.0,180.0,0.0,61.0,98.0,110.0,114.0,114.0,0.0,0.0,4.0,5.0,6.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,39929.0,49640.0,49640.0,49640.0,49640.0,49640.0,14,49640.443087842286,98.3422736662664,France,pfizer,35,hybrid,True
1151,11,97.0,129.0,155.0,171.0,174.0,176.0,0.0,64.0,88.0,102.0,109.0,110.0,0.0,2.0,6.0,7.0,9.0,10.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,50136.0,50136.0,50136.0,50136.0,50136.0,50136.0,14,50136.38244329362,97.54370444253274,Japan,pfizer,35,hybrid,True
1347,27,105.0,200.0,384.0,603.0,789.0,897.0,0.0,66.0,150.0,264.0,391.0,502.0,0.0,0.0,10.0,19.0,36.0,46.0,0.0,0.0,2.0,3.0,9.0,14.0,0.0,0.0,0.0,0.0,1.0,4.0,40132.0,50100.0,50100.0,50100.0,50100.0,50100.0,14,50100.278086344006,105.0807349103839,France,az,35,hybrid,True
999,9,95.0,220.0,416.0,591.0,767.0,891.0,0.0,55.0,175.0,295.0,417.0,525.0,0.0,0.0,9.0,22.0,34.0,47.0,0.0,0.0,3.0,7.0,12.0,15.0,0.0,0.0,0.0,1.0,5.0,6.0,48433.0,48433.0,48433.0,48433.0,48433.0,48433.0,14,48433.62597969629,95.206665792963,Japan,az,35,hybrid,True
1228,28,100.0,120.0,142.0,145.0,152.0,153.0,0.0,67.0,89.0,93.0,97.0,101.0,0.0,0.0,3.0,9.0,10.0,11.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,40511.0,50726.0,50726.0,50726.0,50726.0,50726.0,14,50726.59077744226,100.58683593803556,France,moderna,35,hybrid,True
1074,24,104.0,150.0,196.0,209.0,213.0,214.0,0.0,60.0,102.0,117.0,118.0,120.0,0.0,0.0,3.0,7.0,8.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24105.0,48056.0,48249.0,48251.0,48251.0,48251.0,14,48251.89212375311,104.0916249549614,China,moderna,35,hybrid,True
929,29,107.0,158.0,197.0,213.0,216.0,216.0,0.0,65.0,106.0,124.0,131.0,131.0,0.0,0.0,11.0,16.0,17.0,18.0,0.0,0.0,5.0,7.0,8.0,8.0,0.0,0.0,0.0,1.0,5.0,5.0,51090.0,51090.0,51090.0,51090.0,51090.0,51090.0,14,51090.54380397731,107.31230456401526,Japan,pfizer,35,hybrid,True
1229,29,100.0,134.0,157.0,166.0,166.0,167.0,0.0,60.0,86.0,101.0,105.0,105.0,0.0,1.0,8.0,9.0,10.0,10.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,40446.0,50726.0,50726.0,50726.0,50726.0,50726.0,14,50726.59077744226,100.58683593803556,France,moderna,35,hybrid,True
607,7,101.0,234.0,491.0,1062.0,2254.0,4626.0,0.0,50.0,172.0,395.0,876.0,1825.0,0.0,3.0,13.0,19.0,38.0,93.0,0.0,0.0,3.0,4.0,9.0,26.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49997.9067815852,101.0044121822941,France,none,35,hybrid,True
570,0,102.0,137.0,175.0,189.0,194.0,197.0,0.0,61.0,86.0,103.0,107.0,108.0,0.0,1.0,8.0,11.0,13.0,13.0,0.0,0.0,3.0,5.0,6.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,48298.0,48298.0,48298.0,48298.0,48298.0,48298.0,14,48298.11445016439,102.55462969194696,UK,moderna,35,hybrid,True
1165,25,97.0,134.0,166.0,174.0,182.0,183.0,0.0,70.0,110.0,125.0,128.0,133.0,0.0,2.0,8.0,12.0,13.0,13.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,50136.0,50136.0,50136.0,50136.0,50136.0,50136.0,14,50136.38244329362,97.54370444253274,Japan,pfizer,35,hybrid,True
1176,6,96.0,169.0,317.0,477.0,615.0,684.0,0.0,66.0,139.0,253.0,353.0,416.0,0.0,1.0,10.0,15.0,24.0,31.0,0.0,0.0,4.0,5.0,10.0,12.0,0.0,0.0,0.0,1.0,2.0,5.0,50210.0,50210.0,50210.0,50210.0,50210.0,50210.0,14,50210.16071623414,96.10477445076984,Japan,az,35,hybrid,True
1475,5,104.0,154.0,192.0,215.0,222.0,227.0,0.0,66.0,113.0,128.0,139.0,144.0,0.0,2.0,7.0,10.0,12.0,13.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,50188.0,50188.0,50188.0,50188.0,50188.0,50188.0,14,50188.82580515166,104.88307073450729,Japan,moderna,35,hybrid,True
1230,0,99.0,222.0,638.0,1519.0,3412.0,7301.0,0.0,69.0,207.0,558.0,1306.0,2920.0,0.0,0.0,11.0,33.0,89.0,177.0,0.0,0.0,6.0,13.0,27.0,54.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14,51234.41111932517,99.79926650480289,Japan,none,35,hybrid,True
125,5,98.0,232.0,535.0,1261.0,2698.0,5976.0,0.0,54.0,165.0,412.0,968.0,2231.0,0.0,0.0,4.0,13.0,38.0,76.0,0.0,0.0,0.0,1.0,7.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14,48877.15583154997,98.24847085902476,China,none,35,hybrid,True
209,29,88.0,113.0,148.0,160.0,162.0,162.0,0.0,54.0,90.0,104.0,107.0,108.0,0.0,2.0,5.0,7.0,7.0,7.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,52144.0,52144.0,52144.0,52144.0,52144.0,52144.0,14,52144.95033726947,88.71070835884908,UK,pfizer,35,hybrid,True
698,8,99.0,144.0,185.0,202.0,219.0,223.0,0.0,54.0,98.0,120.0,129.0,134.0,0.0,0.0,2.0,9.0,10.0,10.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,38735.0,48411.0,48411.0,48411.0,48411.0,48411.0,14,48411.57521259557,99.12324426118992,France,moderna,35,hybrid,True
633,3,99.0,176.0,301.0,432.0,535.0,612.0,0.0,65.0,154.0,248.0,319.0,386.0,0.0,0.0,10.0,15.0,22.0,32.0,0.0,0.0,5.0,7.0,10.0,13.0,0.0,0.0,0.0,1.0,4.0,5.0,49566.0,49566.0,49566.0,49566.0,49566.0,49566.0,14,49566.72186387225,99.61678192455048,Japan,az,35,hybrid,True
1200,0,100.0,135.0,166.0,180.0,185.0,187.0,0.0,62.0,92.0,105.0,110.0,110.0,0.0,1.0,6.0,9.0,9.0,11.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,40613.0,50726.0,50726.0,50726.0,50726.0,50726.0,14,50726.59077744226,100.58683593803556,France,moderna,35,hybrid,True
142,22,98.0,249.0,684.0,1616.0,3702.0,8112.0,0.0,58.0,229.0,553.0,1333.0,3066.0,0.0,0.0,5.0,26.0,68.0,137.0,0.0,0.0,1.0,5.0,17.0,31.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14,48877.15583154997,98.24847085902476,China,none,35,hybrid,True
1100,20,95.0,139.0,181.0,196.0,200.0,205.0,0.0,53.0,99.0,120.0,125.0,129.0,0.0,1.0,4.0,5.0,6.0,7.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50201.0,50201.0,50201.0,50201.0,50201.0,50201.0,14,50201.95375841179,95.3929475480306,Japan,pfizer,35,hybrid,True
785,5,99.0,121.0,139.0,147.0,149.0,150.0,0.0,60.0,84.0,94.0,97.0,98.0,0.0,1.0,6.0,9.0,9.0,9.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,49243.0,49243.0,49243.0,49243.0,49243.0,49243.0,14,49243.71139577163,99.74778186867265,Japan,moderna,35,hybrid,True
1344,24,105.0,193.0,344.0,487.0,589.0,662.0,0.0,66.0,160.0,243.0,339.0,408.0,0.0,1.0,9.0,19.0,27.0,30.0,0.0,0.0,2.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,39988.0,50100.0,50100.0,50100.0,50100.0,50100.0,14,50100.278086344006,105.0807349103839,France,az,35,hybrid,True
599,29,102.0,138.0,191.0,209.0,215.0,220.0,0.0,66.0,95.0,122.0,129.0,135.0,0.0,1.0,5.0,5.0,7.0,7.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,48298.0,48298.0,48298.0,48298.0,48298.0,48298.0,14,48298.11445016439,102.55462969194696,UK,moderna,35,hybrid,True
553,13,106.0,142.0,180.0,187.0,191.0,192.0,0.0,65.0,105.0,121.0,124.0,125.0,0.0,1.0,5.0,7.0,9.0,9.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,40735.0,50992.0,50992.0,50992.0,50992.0,50992.0,14,50992.83219826634,106.7656023274978,France,moderna,35,hybrid,True
1112,2,106.0,143.0,183.0,203.0,212.0,212.0,0.0,57.0,92.0,116.0,128.0,129.0,0.0,0.0,6.0,9.0,11.0,11.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,14,49999.85282301632,106.11698794366778,UK,moderna,35,hybrid,True
924,24,107.0,165.0,205.0,225.0,235.0,236.0,0.0,68.0,118.0,135.0,142.0,147.0,0.0,2.0,8.0,13.0,14.0,14.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,51090.0,51090.0,51090.0,51090.0,51090.0,51090.0,14,51090.54380397731,107.31230456401526,Japan,pfizer,35,hybrid,True
23,23,105.0,153.0,208.0,243.0,255.0,258.0,0.0,53.0,104.0,130.0,143.0,149.0,0.0,0.0,3.0,7.0,8.0,10.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,24389.0,48531.0,48739.0,48739.0,48739.0,48739.0,14,48739.63476718004,105.75946387602237,China,moderna,35,hybrid,True
344,14,95.0,124.0,136.0,139.0,140.0,140.0,0.0,60.0,82.0,88.0,89.0,89.0,0.0,0.0,2.0,6.0,7.0,7.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,48570.0,48570.0,48570.0,48570.0,48570.0,48570.0,14,48570.25146506496,95.2205948554948,UK,pfizer,35,hybrid,True
1089,9,95.0,139.0,190.0,200.0,201.0,201.0,0.0,55.0,101.0,124.0,128.0,129.0,0.0,1.0,6.0,7.0,9.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,50201.0,50201.0,50201.0,50201.0,50201.0,50201.0,14,50201.95375841179,95.3929475480306,Japan,pfizer,35,hybrid,True
1398,18,101.0,252.0,673.0,1652.0,3749.0,7891.0,0.0,72.0,230.0,595.0,1388.0,3072.0,0.0,1.0,6.0,15.0,57.0,131.0,0.0,0.0,0.0,3.0,12.0,34.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49639.41530953354,101.68813883953788,UK,none,35,hybrid,True
555,15,106.0,142.0,163.0,169.0,170.0,170.0,0.0,58.0,85.0,94.0,98.0,99.0,0.0,0.0,6.0,9.0,9.0,9.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,40875.0,50992.0,50992.0,50992.0,50992.0,50992.0,14,50992.83219826634,106.7656023274978,France,moderna,35,hybrid,True
566,26,106.0,150.0,198.0,213.0,216.0,217.0,0.0,71.0,112.0,139.0,145.0,145.0,0.0,0.0,8.0,9.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40691.0,50992.0,50992.0,50992.0,50992.0,50992.0,14,50992.83219826634,106.7656023274978,France,moderna,35,hybrid,True
834,24,99.0,187.0,374.0,588.0,799.0,939.0,0.0,65.0,145.0,259.0,405.0,512.0,0.0,1.0,3.0,8.0,21.0,29.0,0.0,0.0,1.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,24839.0,49529.0,49721.0,49724.0,49724.0,49724.0,14,49724.144402507256,99.18885594632889,China,az,35,hybrid,True
156,6,96.0,166.0,314.0,452.0,573.0,646.0,0.0,60.0,131.0,231.0,321.0,388.0,0.0,1.0,12.0,21.0,26.0,36.0,0.0,1.0,6.0,7.0,10.0,13.0,0.0,0.0,0.0,2.0,5.0,5.0,49518.0,49518.0,49518.0,49518.0,49518.0,49518.0,14,49518.679714966514,96.72779348304503,Japan,az,35,hybrid,True
968,8,97.0,184.0,333.0,553.0,738.0,915.0,0.0,53.0,133.0,235.0,356.0,480.0,0.0,1.0,8.0,19.0,26.0,36.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,25230.0,50026.0,50210.0,50211.0,50211.0,50211.0,14,50211.60882661644,97.27296188254326,China,az,35,hybrid,True
226,16,99.0,137.0,165.0,176.0,183.0,184.0,0.0,63.0,94.0,108.0,115.0,116.0,0.0,0.0,5.0,9.0,10.0,10.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,49309.0,49309.0,49309.0,49309.0,49309.0,49309.0,14,49309.362333392106,99.5424935567896,UK,moderna,35,hybrid,True
1419,9,94.0,125.0,154.0,168.0,169.0,169.0,0.0,49.0,90.0,103.0,107.0,107.0,0.0,1.0,7.0,10.0,13.0,13.0,0.0,0.0,3.0,5.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,40648.0,50763.0,50763.0,50763.0,50763.0,50763.0,14,50763.89172781857,94.32470499607496,France,pfizer,35,hybrid,True
801,21,99.0,135.0,163.0,172.0,177.0,180.0,0.0,64.0,107.0,123.0,129.0,132.0,0.0,0.0,12.0,18.0,20.0,20.0,0.0,0.0,5.0,8.0,11.0,11.0,0.0,0.0,0.0,0.0,2.0,3.0,49243.0,49243.0,49243.0,49243.0,49243.0,49243.0,14,49243.71139577163,99.74778186867265,Japan,moderna,35,hybrid,True
614,14,101.0,227.0,483.0,1090.0,2283.0,4488.0,0.0,70.0,195.0,426.0,883.0,1801.0,0.0,0.0,6.0,11.0,28.0,78.0,0.0,0.0,2.0,3.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49997.9067815852,101.0044121822941,France,none,35,hybrid,True
541,1,106.0,146.0,174.0,187.0,191.0,192.0,0.0,64.0,99.0,111.0,117.0,120.0,0.0,0.0,6.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40676.0,50992.0,50992.0,50992.0,50992.0,50992.0,14,50992.83219826634,106.7656023274978,France,moderna,35,hybrid,True
680,20,101.0,208.0,423.0,726.0,1051.0,1265.0,0.0,62.0,156.0,303.0,508.0,660.0,0.0,1.0,2.0,8.0,18.0,28.0,0.0,0.0,0.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,25796.0,51272.0,51479.0,51482.0,51482.0,51482.0,14,51482.24752366832,101.33166738045342,China,az,35,hybrid,True
1099,19,95.0,138.0,157.0,162.0,165.0,165.0,0.0,53.0,87.0,99.0,101.0,103.0,0.0,0.0,6.0,6.0,10.0,10.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,50201.0,50201.0,50201.0,50201.0,50201.0,50201.0,14,50201.95375841179,95.3929475480306,Japan,pfizer,35,hybrid,True
1135,25,106.0,152.0,197.0,214.0,222.0,224.0,0.0,61.0,107.0,128.0,138.0,143.0,0.0,0.0,5.0,5.0,6.0,6.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,14,49999.85282301632,106.11698794366778,UK,moderna,35,hybrid,True
576,6,102.0,148.0,177.0,188.0,197.0,198.0,0.0,68.0,106.0,118.0,122.0,123.0,0.0,1.0,9.0,12.0,12.0,13.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48298.0,48298.0,48298.0,48298.0,48298.0,48298.0,14,48298.11445016439,102.55462969194696,UK,moderna,35,hybrid,True
803,23,99.0,143.0,187.0,202.0,211.0,214.0,0.0,64.0,96.0,116.0,123.0,127.0,0.0,1.0,7.0,10.0,11.0,13.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,49243.0,49243.0,49243.0,49243.0,49243.0,49243.0,14,49243.71139577163,99.74778186867265,Japan,moderna,35,hybrid,True
1288,28,105.0,137.0,177.0,195.0,203.0,204.0,0.0,70.0,107.0,129.0,137.0,137.0,0.0,0.0,3.0,6.0,8.0,8.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50398.0,50398.0,50398.0,50398.0,50398.0,50398.0,14,50398.41309243068,105.97783563947138,Japan,pfizer,35,hybrid,True
933,3,96.0,182.0,356.0,520.0,654.0,733.0,0.0,59.0,139.0,263.0,358.0,433.0,0.0,2.0,5.0,18.0,28.0,38.0,0.0,1.0,2.0,7.0,8.0,14.0,0.0,0.0,0.0,2.0,3.0,3.0,40150.0,50442.0,50442.0,50442.0,50442.0,50442.0,14,50442.4308296262,96.99902118460956,France,az,35,hybrid,True
1093,13,95.0,125.0,154.0,169.0,172.0,174.0,0.0,57.0,90.0,106.0,111.0,111.0,0.0,2.0,12.0,15.0,17.0,18.0,0.0,2.0,3.0,5.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,50201.0,50201.0,50201.0,50201.0,50201.0,50201.0,14,50201.95375841179,95.3929475480306,Japan,pfizer,35,hybrid,True
438,18,104.0,167.0,272.0,405.0,527.0,618.0,0.0,68.0,133.0,208.0,289.0,358.0,0.0,1.0,12.0,22.0,29.0,36.0,0.0,0.0,3.0,9.0,13.0,17.0,0.0,0.0,1.0,1.0,4.0,6.0,50118.0,50118.0,50118.0,50118.0,50118.0,50118.0,14,50118.11080239527,104.58361811850742,Japan,az,35,hybrid,True
692,2,99.0,124.0,150.0,159.0,161.0,161.0,0.0,58.0,86.0,94.0,96.0,97.0,0.0,2.0,9.0,9.0,10.0,10.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,38741.0,48411.0,48411.0,48411.0,48411.0,48411.0,14,48411.57521259557,99.12324426118992,France,moderna,35,hybrid,True
